Mot,Poids
be,0.4289599074702405
you,0.3623783442242235
le,0.31074194902081814
être,0.21519362748996404
the,0.2132625102709749
to,0.20360692417602919
je,0.18807402480589913
vous,0.17212131734468447
ne,0.16540438788733094
de,0.15642049473812059
un,0.1552450320830837
it,0.15364976133696223
pa,0.1298886233815741
have,0.12837731425366955
il,0.12711788998041576
he,0.11124914413741802
que,0.1089821804455612
of,0.10234921260642457
that,0.0963879377130233
tu,0.09580020638550488
ce,0.09538039829442027
son,0.09361720431186497
do,0.0902587395831882
will,0.07850411303281951
what,0.07816826655995182
and,0.07086360577507986
avoir,0.0680089107557046
on,0.06691740971888464
en,0.0649862924998955
my,0.06490233088167859
eat,0.06473440764524474
not,0.06473440764524474
this,0.06439856117237706
arthur,0.06263536718982177
we,0.06187971262586949
for,0.06087217320726646
your,0.059276902461145
qu,0.05700993876928818
faire,0.055834476114251304
know,0.051888280058056103
pour,0.05138451034875458
ca,0.051300548730537666
can,0.049957162839066954
in,0.04945339312976544
pouvoir,0.04827793047472857
no,0.047270391056125544
merlin,0.046850582965040945
aller,0.04441569603675029
as,0.0435760798545811
tout,0.03778272819761366
don,0.037614804961179825
if,0.03711103525187831
si,0.036607265542576796
camelot,0.03593557259684144
they,0.03585161097862452
elle,0.03568368774219068
but,0.035515764505756844
moi,0.033500685668550786
qui,0.033416724050333864
there,0.033416724050333864
savoir,0.03249314624994775
she,0.03148560683134472
go,0.03131768359491088
uther,0.031233721976693964
all,0.03047806741274169
bien,0.02947052799413866
get,0.028546950193752547
mon,0.028462988575535628
etre,0.028043180484451032
with,0.027791295629800275
her,0.027371487538715676
mais,0.027287525920498757
plus,0.027035641065848
devoir,0.026615832974763404
nous,0.026531871356546485
see,0.026531871356546485
must,0.026279986501895728
du,0.02502056222864194
voir,0.0248526389922081
so,0.02476867737399118
say,0.023929061191821987
his,0.02376113795538815
how,0.02350925310073739
rien,0.023173406627869715
sur,0.023173406627869715
one,0.02275359853678512
vouloir,0.02275359853678512
ton,0.022249828827483602
morganer,0.021746059118182087
gaius,0.021242289408880573
dans,0.020738519699579055
sire,0.020738519699579055
would,0.020654558081362136
like,0.020486634844928298
tell,0.02023474999027754
good,0.020066826753843702
magic,0.019898903517409864
ou,0.019814941899192945
lui,0.019563057044542188
want,0.019563057044542188
here,0.01922721057167451
just,0.01922721057167451
come,0.018471556007722236
magie,0.018471556007722236
about,0.018387594389505317
mama,0.018387594389505317
need,0.018303632771288398
think,0.018303632771288398
make,0.01813570953485456
who,0.01813570953485456
then,0.01805174791663764
time,0.017464016589119204
est,0.017296093352685366
yes,0.017212131734468446
toi,0.01687628526160077
right,0.016624400406950013
au,0.016540438788733094
etait,0.016288553934082337
se,0.0161206306976485
take,0.01578478422478082
comment,0.0157008226065639
why,0.015616860988346982
choose,0.015448937751913144
from,0.015448937751913144
non,0.015448937751913144
quoi,0.015448937751913144
only,0.015364976133696223
father,0.015197052897262385
let,0.015029129660828547
look,0.015029129660828547
more,0.015029129660828547
now,0.015029129660828547
out,0.015029129660828547
well,0.014945168042611628
could,0.01469328318796087
etes,0.01469328318796087
dire,0.01452535995152703
kill,0.01452535995152703
at,0.014441398333310112
comme,0.014189513478659354
pere,0.013937628624008597
help,0.013853667005791678
die,0.013517820532924
jamais,0.013517820532924
dit,0.01343385891470708
roi,0.013349897296490162
king,0.013265935678273243
never,0.013265935678273243
pourquoi,0.013265935678273243
gwen,0.013181974060056324
vie,0.013098012441839404
life,0.013014050823622485
man,0.013014050823622485
nothing,0.012846127587188646
avec,0.012762165968971726
some,0.012678204350754807
sorry,0.01251028111432097
up,0.01251028111432097
oui,0.01242631949610405
trouver,0.01242631949610405
where,0.012258396259670212
by,0.012174434641453293
doit,0.012174434641453293
way,0.012090473023236372
find,0.012006511405019453
par,0.011922549786802534
thank,0.011922549786802534
mort,0.011838588168585615
mourir,0.011838588168585615
sure,0.011838588168585615
ete,0.011586703313934858
people,0.011586703313934858
something,0.011586703313934858
penser,0.011502741695717938
when,0.011502741695717938
boy,0.0113348184592841
alors,0.01125085684106718
anything,0.01125085684106718
lady,0.01125085684106718
believe,0.011082933604633341
falloir,0.011082933604633341
ici,0.011082933604633341
please,0.011082933604633341
give,0.010579163895331827
should,0.010579163895331827
venir,0.010579163895331827
seul,0.010495202277114908
too,0.010411240658897987
thing,0.010327279040681068
knight,0.010243317422464149
prendre,0.009907470949596472
use,0.009907470949596472
meme,0.009739547713162634
quelque,0.009739547713162634
autre,0.009487662858511875
great,0.009487662858511875
any,0.009403701240294956
or,0.009403701240294956
won,0.009403701240294956
back,0.009319739622078037
didn,0.009319739622078037
homme,0.009319739622078037
happen,0.009235778003861118
dame,0.009151816385644199
day,0.00906785476742728
than,0.00906785476742728
our,0.008899931530993442
quel,0.008899931530993442
croire,0.008815969912776523
really,0.008815969912776523
very,0.008815969912776523
save,0.008732008294559602
tres,0.008648046676342683
fight,0.008480123439908845
doing,0.008396161821691926
mean,0.008396161821691926
peut,0.008396161821691926
serum,0.008312200203475006
bon,0.008228238585258087
tuer,0.008228238585258087
long,0.008144276967041168
personne,0.00806031534882425
quand,0.00806031534882425
stop,0.00806031534882425
chance,0.00797635373060733
keep,0.00797635373060733
prince,0.00797635373060733
royaume,0.00797635373060733
before,0.007808430494173491
chevalier,0.007640507257739652
encore,0.007472584021305814
grand,0.007472584021305814
temp,0.007472584021305814
trop,0.007472584021305814
monde,0.007388622403088895
sauver,0.007388622403088895
wrong,0.007388622403088895
hear,0.007304660784871976
lord,0.007304660784871976
thought,0.007304660784871976
besoin,0.007220699166655056
love,0.007220699166655056
may,0.007220699166655056
because,0.007136737548438137
try,0.007136737548438137
kingdom,0.007052775930221218
cannot,0.0069688143120042985
lancelot,0.0069688143120042985
